IDA_FASH,A_FASH_IDStorage,A_FASH,A_FASHBasic,DateStart,DateFinish,IDCategory,IDSortSubCategory,IDMUnit,A_FASH_PW,IDOperation,A_FASHYield,A_FASHScrap,A_FASHProcedure,A_FASHPrint,A_FASHDelete,Text1,Text2,Text3,No1,No2,No3,Date1,Date2,Memo1,YesNo1,YesNo2
7622,"37001","ΚΕΡΑΣΜΑ NOCCIOLATO ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","37",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7623,"37010","ΣΟΚΟΛΑΤΑΚΙ FRUTINA ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","37",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7624,"37013","ΣΟΚΟΛΑΤΑΚΙ ΣΥΚΟ ΚΑΡΥΔΙ ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","37",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7625,"37011","ΣΟΚΟΛΑΤΑΚΙ ΑΜΥΓΔ.ΥΓΕΙΑΣ ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","37",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7626,"37012","ΣΟΚΟΛΑΤΑΚΙ ΚΑΣΤΑΝΟ ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","37",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7627,"200101","ΑΛΕΥΡΙ ΤΥΠΟΥ Μ. ΧΟΝΤΡΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2001",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7628,"200104","ΣΙΜΙΓΔΑΛΙ ΧΟΝΤΡΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2001",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7630,"991029","ΗΜΑ ΖΥΜΗ ΠΙΡΟΣΚΙ",1,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,"Αφου τα ζυμώσουμε και μετά το αφείνουμε στάγκα  30 λεπτά.Θερμοκρασία ζύμης 25-26 βαθμοί.",0,0,,,,,,,,,,0,0
7631,"200137","ΑΜΥΛΟΝ ΚΑΛΑΜΠΟΚΙΟΥ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2001",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7633,"991030","ΗΜΑ ΖΥΜΗ ΦΥΛΛΟ ΣΤΡΙΦΤΩΝ ΘΑΝΟΥ",1,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,"Ζυμώνουμε την προηγούμενη ημέρα τα πλάθουμε μπαλάκια του 1 κιλού τα βάζουμε στο ψυγείο και την επόμενη ημέρα τα ανοίγουμε στην σφολιατομηχανή",0,0,,,,,,,,,,0,0
7634,"991031","ΦΥΛΛΟ ΠΩΛΗΣΗΣ ΘΑΝΟΥ",1,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7635,"201214","ORANGE CONCETRATE",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2012",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7636,"201716","ΜΑΡΓ/ΒΟΥΤΥΡΟ ST.HONORE ΣΚΛΗΡΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2017",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7637,"201715","ΜΑΡΓ/ΒΟΥΤΥΡΟ ST.HONORE ΜΑΛΑΚΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2017",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7638,"201708","ΗΛΙΕΛΑΙΟ SOL",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2017",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7639,"200802","ΑΝΤΙΟΞΕΙΔΩΤΙΚΟ ΔΕΝΔΡΟΛΙΒΑΝΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2008",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7641,"30003","ΠΑΓΩΤΟ ΧΥΜΑ ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","30",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7642,"30002","ΠΑΓΩΤΙΝΙΑ ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","30",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7644,"200534","ΠΑΣΤΑ ΠΙΠΕΡΙΑΣ ΦΛΩΡΙΝΗΣ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2005",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7647,"997008","ΗΜΑ ΖΥΜΗ ΚΡΟΥΤΟΝ",1,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Α09",8.0000000000000004e-01,0.0000000000000000e+00,".ΖΥΓΙΣΗ ΥΛΙΚΩΝ
2.ΑΝΑΜΕΙΞΗ
   α.ΖΥΜΩΤΗΡΙΟ:
   β.ΧΡΟΝΟΣ ΑΡΓΟ:   10   min         Μετά το ζύμωμα πάμε πρέσα,κώνο
      ΧΡΟΝΟΣ ΓΡΗΓ.:   5,5   min   και προστόφα.Οταν γεμίσει περνά από
   γ.Θερμ.ΖΥΜΗΣ  :   23-24    o C    πλαστική ΕΛΜΑΣ με τα επάνω κύλινδρα
3.ΚΟΠΗ-ΠΛΑΣΙΜΟ ΖΥΜΗΣ       στο 2,τα ρολόια στο 15-16 και την βέργα στο 1,
   α.ΒΑΡΟΣ ΖΥΜΗΣ 0,450
   β.ΧΡΟΝΟΣ ΠΡΟΩΡΙΜΑΝΣΗΣ
   γ ΤΡΟΠΟΣ ΠΛΑΣΗΣ-ΣΧΗΜΑ
4.ΩΡΙΜΑΝΣΗ
   α.ΘΕΡΜΟΚΡΑΣΙΑ:    33   o C   
   β.ΣΧΕΤ.ΥΓΡΑΣΙΑ:     73    %
   γ.ΧΡΟΝΟΣ          :         min
5.ΕΨΗΣΗ
    α.ΘΕΡΜΟΚΡΑΣΙΑ:        o C   
    β.ΧΡΟΝΟΣ          :         min
    γ.ΑΤΜΟΣ            :         sec
6.ΚΡΥΩΜΑ-ΣΥΣΚΕΥΑΣΙΑ-ΑΠΟΘΗΚΕΥΣΗ
   α. ΧΡΟΝΟΣ(κρυωμ)                  :         min
   β. ΘΕΡΜΟΚΡΑΣΙΑ(προιόντος)  :       o C 
   γ.ΤΥΠΟΣ ΣΥΣΚΕΥΑΣΙΑΣ         
   δ.ΤΡΟΠΟΣ ΔΙΑΚΙΝΗΣΗΣ :",0,0,,,,,,,,,,0,0
7648,"997009","ΗΜΑ ΖΥΜΗ ΚΡΟΥΤΟΝ ΟΛΙΚΗΣ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Α09",8.0000000000000004e-01,0.0000000000000000e+00,"1.ΖΥΓΙΣΗ ΥΛΙΚΩΝ
2.ΑΝΑΜΕΙΞΗ                                   Η ΣΥΝΤΑΓΗ ΑΥΤΉ ΕΊΝΑΙ ΓΙΑ 
   α.ΖΥΜΩΤΗΡΙΟ:                             ΔΙΑΔΙΚΑΣΙΑ ΨΥΓΕΙΟΥ-ΣΤΟΦΑΣ
   β.ΧΡΟΝΟΣ ΑΡΓΟ 2   min
      ΧΡΟΝΟΣ ΓΡΗΓ.: 3+3    min
   γ.Θερμ.ΖΥΜΗΣ  : 23-24      o C   
3.ΚΟΠΗ-ΠΛΑΣΙΜΟ ΖΥΜΗΣ      Μετά το ζύμωμα αφείνουμε το ζυμάρι να 
   α.ΒΑΡΟΣ ΖΥΜΗΣ 0,450        ηρεμίσει για 5 λεπτά και πάμε πρέσα
   β.ΧΡΟΝΟΣ ΠΡΟΩΡΙΜΑΝΣΗΣ  κώνο και ντουλάπα μέχρι να πάρει λίγο
   γ ΤΡΟΠΟΣ ΠΛΑΣΗΣ-ΣΧΗΜΑ  και κατόπιν πάμε πλάσιμο με το χέρι
4.ΩΡΙΜΑΝΣΗ                               επίπαση με αλεύρι ολικής και από επάνω τρύπιμα με το ρολό.
   α.ΘΕΡΜΟΚΡΑΣΙΑ:    33   o C   
   β.ΣΧΕΤ.ΥΓΡΑΣΙΑ:     73    %
   γ.ΧΡΟΝΟΣ          :         min
5.ΕΨΗΣΗ
    α.ΘΕΡΜΟΚΡΑΣΙΑ:        o C   
    β.ΧΡΟΝΟΣ          :         min
    γ.ΑΤΜΟΣ            :         sec
6.ΚΡΥΩΜΑ-ΣΥΣΚΕΥΑΣΙΑ-ΑΠΟΘΗΚΕΥΣΗ
   α. ΧΡΟΝΟΣ(κρυωμ)                  :         min
   β. ΘΕΡΜΟΚΡΑΣΙΑ(προιόντος)  :       o C 
   γ.ΤΥΠΟΣ ΣΥΣΚΕΥΑΣΙΑΣ         
   δ.ΤΡΟΠΟΣ ΔΙΑΚΙΝΗΣΗΣ :",0,0,,,,,,,,,,0,0
7649,"202400","ΦΥΛΛΟ ΚΡΟΥΣΤΑΣ PERFECT",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2024",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7650,"202401","ΦΥΛΛΟ ΚΡΟΥΣΤΑΣ ΜΕ ΚΑΚΑΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2024",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7651,"202402","ΚΑΝΤΑΙΦΙ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2024",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7652,"201102","ΧΡΩΜΑ ΖΑΧΑΡΟΠΛΑΣΤΙΚΗΣ 1",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2011",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7653,"994018","ΗMΑ ΓΕΜΙΣΗ ΣΠΑΝΑΚΙ ΚΟΜΝΟΥ",1,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Γ03",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7655,"994019","ΗΜΑ ΓΕΜΙΣΗ  ΠΡΑΣΟ ΚΟΜΝΟΥ",1,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Γ06",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7656,"994020","ΗΜΑ ΓΕΜΙΣΗ ΠΡΑΣΟ-ΤΥΡΙ ΚΟΜΝΟΥ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Γ06",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7657,"994021","ΗΜΑ ΓΕΜΙΣΗ ΠΙΤΣΑ ΚΟΜΝΟΥ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Γ06",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7659,"994022","ΗΜΑ ΓΕΜΙΣΗ ΤΥΡΙ ΚΟΜΝΟΥ",1,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Γ06",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7661,"994023","ΗΜΑ ΓΕΜΙΣΗ ΚΑΣΕΡΙ-ΖΑΜΠΟΝ ΚΟΜΝΟΥ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Γ06",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7662,"994024","ΗΜΑ ΓΕΜΙΣΗ ΛΟΥΚΑΝΙΚΟ ΚΟΜΝΟΥ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Γ06",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7666,"994017","ΗΜΑ ΓΕΜΙΣΗ ΠΙΤΣΑΣ ΚΟΜΝΟΥ",1,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Γ06",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7668,"200550","ΠΡΑΣΣΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2005",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7675,"994025","ΗΜΑ ΓΕΜΙΣΗ ΣΠΑΝΑΚΙ-ΤΥΡΙ ΚΟΜΝΟΥ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Γ03",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7677,"991032","ΗΜΑ ΖΥΜΗ ΠΟΛΥΣΠΟΡΗ ΚΟΛΩΝΙΑΡΗ",1,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Α06",1.0000000000000000e+00,0.0000000000000000e+00,"Το ανοίγουμε στο 2,2 ενώ τα ρετάλια τα ανοίγουμε στο 1,9-",0,0,,,,,,,,,,0,0
7678,"991033","ΗΜΑ ΖΥΜΗ ΚΟΥΡΟΥ ΚΟΛΩΝΙΑΡΗ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Α06",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7679,"994026","ΗΜΑ ΓΕΜΙΣΗ ΣΠΑΝΑΚΙ ΚΟΛΩΝΙΑΡΗ",1,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Γ03",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7682,"994028","ΗΜΑ ΓΕΜΙΣΗ ΚΙΜΑ-ΠΡΑΣΣΟ ΚΟΛΩΝΙΑΡΗ",1,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Γ06",1.0000000000000000e+00,0.0000000000000000e+00,"Βράζουμε το πράσο.
Αφού βράσει το στραγγίζουμε καλά να φύγουν τα νερά.
Τσιγαρίζουμε το κρεμύδι.
Τσιγαρίζουμε το κιμά και μετά ρίχνουμε το πουμαρό.
Βράζει και τέλος  ρίχνουμε το πράσο,αλάτι,πιπέρι",0,0,,,,,,,,,,0,0
7683,"991040","ΗΜΑ ΓΕΜΙΣΗ ΚΟΤΟΠΟΥΛΟ",1,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Γ04",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7684,"994030","ΗΜΑ ΓΕΜΙΣΗ ΛΑΖΑΝΙΑ ΛΑΧΑΝΙΚΩΝ ΚΟΛΩΝΙΑΡΗ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Γ06",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7685,"994031","ΗΜΑ ΓΕΜΙΣΗ ΕΜΕΝΤΑΛ-ΜΠΕΙΚΟΝ ΚΟΛΩΝΙΑΡΗ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Γ06",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7686,"994032","ΗΜΑ ΓΕΜΙΣΗ 4 ΤΥΡΙΑ ΚΟΛΩΝΙΑΡΗ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Γ06",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7687,"200857","SNAK FILL",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2008",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7691,"200858","ΦΥΤΡΟ ΣΤΑΡΙΟΥ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2008",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7698,"200859","ΦΥΤΙΚΕΣ ΙΝΕΣ ΣΤΑΡΙΟΥ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2008",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7699,"201236","ΜΟΣΧΟΚΑΡΥΔΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2012",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7704,"200325","ΚΡΕΜΑ ΛΕΜΟΝΙΟΥ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2003",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7708,"18001","ΦΙΟΓΚΑΚΙΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Γ","18",1,1.0000000000000000e+00,"Ζ01",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7709,"993004","ΗΜΑ ΣΙΡΟΠΙ ΡΕΒΑΝΙ ΑΝΑΓΝΩΣΤΟΥ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",9.5999999999999996e-01,0.0000000000000000e+00,"Ρίχνουμε  μία φλύδα πορτοκάλι από την αρχή στο σιρόπι",0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7721,"200551","Σκόρδο",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2005",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7723,"202338","Μιγμα Σουφλέ (puratos)",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7725,"202339","PATE SUCREE(παστα φλορα)",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7726,"201923","ΒΑΤΟΜΟΥΡΟ ΣΥΜΠ.ΓΕΥΣΗ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2019",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7727,"201924","ΦΥΣΤΙΚΙ ΣΥΜΠ.ΓΕΥΣΗ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2019",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7728,"201925","ΚΑΡΑΜΕΛΑ ΣΥΜΠ.ΓΕΥΣΗ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2019",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7729,"201926","ΜΟΚΑ ΣΥΜΠ.ΓΕΥΣΗ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2019",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7730,"201604","ΑΜΥΓΔΑΛΟΥ ΠΟΥΔΡΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2016",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7731,"201605","ΚΡΟΚΑΝ ΦΥΣΤΙΚΙ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2016",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7732,"201609","ΑΜΥΓΔΑΛΟΠΑΣΤΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2016",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7733,"203010","CRUSTELIN ΒΑΦΛΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2030",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7737,"32008","ΧΥΜΟΣ VIVID 100%ΠΟΡΤΟΚΑΛΙ 0,250 lit. ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","32",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7738,"32007","ΦΡΟΥΤΟΠΟΤΟ VIVID ΦΡΑΟΥΛΑ 0,250 lit. ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","32",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7747,"992005","ΗΜΑ ΖΥΜΗ ΤΑΡΤΑΣ ΓΛΥΚΙΑΣ ΚΟΛΩΝΙΑΡΗ",1,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α","11",1,1.0000000000000000e+00,"Α06",1.0000000000000000e+00,0.0000000000000000e+00,"Αφρατεύουμε πρώτα του βούτυρο με την ζάχαρι άχνη.
Κατόπιν ρίχνουμε τα αυγά λίγα-λίγα και στο τέλος το αλεύρι μέχρι να το πάρει.
Μετά το ζύμωμα την ζύμη την αφείνουμε στο ψυγείο τουλάχιστον 1 ώρα
ΓΙΑ ΚΑΛΥΤΕΡΟ ΑΠΟΤΕΛΕΣΜΑ ΤΟ 50% ΤΗΣ ΑΧΝΗΣ ΤΟ ΑΝΤΙΚΑΤΑΣΤΟΥΜΕ ΜΕ  ΥΓΡΗ ΜΑΥΡΗ ΖΑΧΑΡΗ

Στην συντήρηση διατηρήται 3-4 ημέρες
Ψήνουμε  στους 170 βαθμούς 50 επάνω και 30 κάτω  για 40 λεπτά",0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7748,"994033","ΗΜΑ ΓΕΜΙΣΗ ΤΖΙΖ ΚΕΙΚ ΚΑΝΑΚΗ",1,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Γ06",1.0000000000000000e+00,0.0000000000000000e+00,"χτυπάμε στο μιξερ όλα τα υλικά  στην 2η ταχυτητα για 2-3 λεπτά",0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7750,"200326","COURMET CRÈME CHEECE FILLING",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2003",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7755,"994035","ΗΜΑ ΓΕΜΙΣΗ ΠΤΙ-ΦΟΥΡ ΣΟΚΟΛΑΤΑΣ",1,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Α04",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
