IDB_FASH,B_FASH_IDStorage,B_FASH,B_FASHBasic,DateStart,DateFinish,IDCategory,IDSortSubCategory,IDMUnit,B_FASHPW,IDOperation,B_FASHYield,B_FASHScrap,B_FASHProcedure,B_FASHPrint,B_FASHDelete,Text1,Text2,Text3,No1,No2,No3,Date1,Date2,Memo1,YesNo1,YesNo2
7220,"200205","ΖΑΧΑΡΗ ΔΙΑΚΟΣΜΗΤΙΚΗ ΧΟΝΔΡΗ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2002",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7221,"201625","ΚΑΡΥΔΑ ΙΝΔΙΩΝ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2016",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7222,"201627","ΤΑΧΙΝΙ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2016",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7223,"201313","ΠΑΡΙΖΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2013",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7224,"201324","ΖΑΜΠΟΝ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2013",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7225,"201729","ΜΑΡΓΑΡΙΝΗ ΦΡΕΣΚΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2017",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7227,"201916","ΜΑΡΜΕΛΑΔΑ ΒΕΡΥΚΟΚΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2019",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7228,"201921","ΚΥΒΟΙ ΦΡΟΥΤΩΝ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2019",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7229,"201919","ΚΕΡΑΣΙ ΣΤΡΑΓΓΙΣΤΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2019",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7230,"201922","ΑΝΑΝΑΣ ΚΟΜΠΟΣΤΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2019",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7231,"202329","ΤΣΟΥΡΕΚΙ ΜΙΧ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7233,"202703","ΠΙΤΑ ΣΦΟΛΙΑΤΑ  ΜΕ ΖΑΜΠΟΝ-ΚΑΣΕΡΙ   ΑΨΗΤΗ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","0",2,2.0999999999999999e-01,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7235,"202705","ΠΕΙΝΙΡΛΙ ΑΨΗΤΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","0",2,2.8000000000000003e-01,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7236,"202706","ΚΟΥΡΟΥ ΜΕ ΛΟΥΚΑΝΙΚΟ  ΑΨΗΤΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","0",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7237,"202707","ΚΟΥΡΟΥ ΜΙΝΙ ΜΕ ΤΥΡΙ   ΑΨΗΤΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","0",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7238,"202708","ΚΟΥΛΟΥΡΙ ΜΕ ΤΥΡΙ  ΑΨΗΤΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","0",2,1.2000000000000000e-01,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7239,"202709","ΚΟΥΛΟΥΡΙ ΜΕ ΖΑΜΠΟΝ-ΚΑΣΕΡΙ  ΑΨΗΤΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","0",2,1.2000000000000000e-01,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7240,"202710","ΤΥΡΟΠΙΤΑΚΙ ΚΟΥΡΟΥ ΑΨΗΤΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","0",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7241,"202711","ΤΥΡΟΠΙΤΑΚΙ ΛΑΔΙΟ ΑΨΗΤΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","0",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7242,"202712","ΠΙΤΑ ΣΤΡΙΦΤΗ ΤΥΡΙ ΑΨΗΤΗ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","0",2,2.3000000000000001e-01,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7243,"202713","ΠΙΤΑ ΣΤΡΙΦΤΗ ΣΠΑΝΑΚΙ-ΤΥΡΙ  ΑΨΗΤΗ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","0",2,2.2000000000000000e-01,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7244,"202714","ΠΙΤΑ ΣΤΡΙΦΤΗ ΚΟΛΟΥΘΙ ΑΨΗΤΗ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","0",2,2.2000000000000000e-01,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7245,"202715","ΜΠΟΥΓΑΤΣΑ ΚΡΕΜΑ 700 γρμ.",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","0",2,6.9999999999999996e-01,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7246,"202716","ΜΠΟΥΓΑΤΣΑ ΚΡΕΜΑ 400 γρμ.",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","0",2,4.0000000000000002e-01,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7247,"992003","ΗΜΑ ΖΥΜΗ ΠΤΙ ΦΟΥΡ ΠΟΝΤΙΟΣ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",9.5000000000000007e-01,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7248,"200501","ΝΤΟΜΑΤΟΠΟΛΤΟΣ ΠΟΥΜΑΡΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2005",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7250,"201219","ΒΑΣΙΛΙΚΟΣ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2012",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7251,"201220","ΡΙΓΑΝΗ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2012",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7252,"201221","ΞΥΣΜΑ ΠΟΡΤΟΚΑΛΙΟΥ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2012",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7253,"993003","ΗΜΑ ΣΙΡΟΠΙ ΜΕΛΟΜΑΚΑΡΟΝΟΥ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",9.5999999999999996e-01,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7254,"790001","ΗΜΒ ΜΕΘΥΣΜΕΝΟ(ΨΗΜΕΝΟ)",1,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Β",,1,1.0000000000000000e+00,"Α04",8.8000000000000000e-01,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7255,"994005","ΗΜΑ ΓΕΜΙΣΗ ΧΩΡΙΑΤΙΚΗΣ ΤΥΡΟΠΙΤΑΣ ΚΟΛΩΝΙΑΡΗ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Γ06",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7256,"994006","ΗΜΑ ΓΕΜΙΣΗ ΧΩΡΙΑΤΙΚΗΣ ΣΠΑΝΑΚΟΠΙΤΑΣ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Γ03",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7257,"994007","ΗΜΑ ΓΕΜΙΣΗ ΧΩΡΙΑΤΙΚΗΣ ΣΠΑΝΚΟΤΥΡΟΠΙΤΑΣ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Γ03",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7258,"991007","ΗΜΑ ΖΥΜΗ ΧΩΡΙΑΤΙΚΟΥ ΦΥΛΛΟΥ ΚΟΛΩΝΙΑΡΗ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7259,"200214","L",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2002",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7260,"200847","ΒΕΛΤΙΩΤΙΚΟ BREZENGOLD PFLANZLICH",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2008",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7261,"200848","ΒΕΛΤΙΩΤΙΚΟ HALΒBACK",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2008",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7263,"200849","ΒΕΛΤΙΩΤΙΚΟ KAISERMEISTER",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2008",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7264,"200850","ΒΕΛΤΙΩΤΙΚΟ CONCORD",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2008",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7265,"200851","ΒΕΛΤΙΩΤΙΚΟ LUX",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2008",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7266,"201222","ΚΑΡΥΚ/ΑΤΑ ΕΠΙΠΑΣΗΣ( BROTGEWURZ)",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2012",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7267,"202717","ΚΡΟΥΑΣΑΝ ΜΑΡΓΑΡΙΝΗΣ  120 ΓΡΜ.",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","0",2,1.2000000000000000e-01,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7268,"202718","ΚΡΟΥΑΣΑΝ ΜΑΡΓΑΡΙΝΗΣ 80 ΓΡΜ,",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","0",2,8.0000000000000002e-02,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7269,"202719","ΚΡΟΥΑΣΑΝ ΜΑΡΓΑΡΙΝΗΣ 25 ΓΡΜ.",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","0",2,2.5000000000000001e-02,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7270,"202720","ΚΑΛΤΣΟΝΕ ΑΨΗΤΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","0",2,2.0000000000000001e-01,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7272,"200115","ΑΛΕΥΡΙ ΣΙΚΑΛΗΣ ΠΑΠΑΦΙΛΗ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2001",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7275,"202335","ΡΑΙΣΚΡΙΜ ΣΟΚΟΛΑΤΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7276,"201730","CANOLA BAKERS",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2017",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7277,"202337","SCHWABENKORN",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7278,"200852","LAUGE(BREZEL DIP)",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2008",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7279,"201731","ΒΟΥΤΥΡΟ ΓΑΛ. 82%",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2017",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7285,"201732","ΒΟΥΤΥΡΟ ΦΕΡΜΕΝΤΕ 84%",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2017",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7288,"18098","ΦΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Β","01",1,1.0000000000000000e+00,"Ζ02",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7291,"18099","ΜΕΛΟΜΑΚΑΡΟΝΑ ΜΕ ΣΟΚΟΛΑΤΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Γ","18",1,1.0000000000000000e+00,"Α04",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7292,"202336","MOLTO KEIK",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7298,"209102","ΧΑΡΤΟΣΑΚΟΥΛΕΣ 12χ22",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΥΤΣ","2091",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7307,"200132","ΑΛΕΥΡΙ ΒΙΟ  ΤΥΠΟΥ Μ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2001",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7309,"202721","ΠΑΤΑΤΟΠΙΤΑΚΙ ΑΨΗΤ0",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","0",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7310,"202722","ΠΙΤΑ ΣΤΡΙΦΤΗ ΜΕ ΠΡΑΣΟ ΑΨΗΤΗ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","0",2,2.0000000000000001e-01,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7314,"202723","ΚΟΛΟΚΙΘΟΠΙΤΑΚΙ ΑΨΗΤΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","0",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7317,"201720","ΦΥΤΙΚΗ ΜΑΡΓΑΡΙΝΗ VAMOGOLD MILEF",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2017",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7318,"201735","ΦΟΙΝΙΚΟΠΥΡΗΝΕΛΑΙΟ  ΜΗ ΥΔΡΟΓΟΝΕΜΕΝΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2017",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7321,"203000","1",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2030",2,5.0000000000000000e-01,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7322,"203001","LENTILS CONFETI",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2030",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7323,"203002","CRISPY MIX",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2030",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7324,"203003","CRUMPI ΜΠΙΣΚΟΤΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2030",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7325,"203004","VARIEGATO FRAGOMA",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2030",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7326,"203005","NARIEGATO AMARENA",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2030",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7327,"203006","CODETA ARLECCHINO",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2030",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7328,"203007","SCAGLIETTA FONTENTE",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2030",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7329,"203008","VARIEGATO TOFFEE",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2030",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7330,"203009","DECOCREM TOFFEE",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2030",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7331,"200306","BECHAMEL",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2003",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7332,"202317","VIENNA BUTTER BRIOCHE Σ/15",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7334,"200307","COLD CREAM",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2003",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7336,"36002","ΠΙΤΣΑ ΜΙΝΙ ΣΠΕΣΙΑΛ ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","36",1,1.0000000000000000e+00,"Α12",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7337,"200615","MAGICAO (ΥΓΡΟ ΚΑΚΑΟ)",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2006",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7338,"200133","ΑΛΕΥΡΙ ΟΛΙΚΗΣ ΣΚΛΗΡΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2001",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7339,"200134","ΑΛΕΥΡΙ ΟΛΙΚΗΣ ΒΙΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2001",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7351,"202725","ΜΗΛΟΠΙΤΑΚΙ ΑΨΗΤΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","0",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7354,"997001","ΗΜΑ ΖΥΜΗ ΠΑΞΙΜΑΔΙ ΛΑΔΙΟΥ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Α02",8.0000000000000004e-01,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7358,"997002","ΗΜΑ ΖΥΜΗ ΠΑΞΙΜΑΔΙ ΚΡΙΘΑΡΙΟΥ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Α02",8.4999999999999998e-01,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7360,"997003","ΗΜΑ ΖΥΜΗ ΦΡΥΓΑΝΙΑ ΧΩΡΙΣ ΖΑΧΑΡΗ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",8.2000000000000006e-01,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7362,"997004","ΗΜΑ ΖΥΜΗ ΦΡΥΓΑΝΙΑ   ΣΙΚΑΛΗΣ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Α09",8.0000000000000004e-01,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7363,"997005","ΗΜΑ ΖΥΜΗ ΦΡΥΓΑΝΙΑ ΛΕΥΚΗ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",8.2000000000000006e-01,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7365,"200136","ΑΛΕΥΡΙ ΣΙΚΑΛΗ ΟΛΙΚΗΣ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2001",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7367,"991008","ΗΜΑ ΖΥΜΗ ΣΦΟΛΙΑΤΟΚΟΥΛΟΥΡΟ ΕΛΙΑΣ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Α06",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7369,"991009","ΗΜΑ ΖΥΜΗ ΣΦΟΛΙΑΤΟΚΟΥΛΟΥΡΟ ΣΠΑΝΑΚΙ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Α06",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7370,"991010","ΗΜΑ ΖΥΜΗ ΨΕΥΤΟΣΦΟΛΙΑΤΑ ΒΕΝΕΤΗ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Α06",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7372,"991011","ΗΜΑ ΖΥΜΗ ΚΟΥΡΟΥ ΙΩΝΙΚΗΣ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
